REGION,CYCLONE_ID,LON_TCIR,LAT_TCIR,TIME,WIND_KTS,SIZE,PRESSURE_MB,USA_ATCF_ID,ISO_TIME,SID,LAT_IBTRACS,LON_IBTRACS,USA_WIND,USA_PRES
WPAC,200311W,139.5,12.8,2003-08-03 03:00:00,33.0,0.0,999.0,WP112003,2003-08-03 03:00:00,2003212N09150,13.0,139.7,33,999
WPAC,200311W,139.1,13.2,2003-08-03 06:00:00,35.0,0.0,997.0,WP112003,2003-08-03 06:00:00,2003212N09150,13.3,139.4,35,997
WPAC,200311W,138.8,13.6,2003-08-03 09:00:00,40.0,0.0,994.0,WP112003,2003-08-03 09:00:00,2003212N09150,13.7,139.1,40,994
WPAC,200311W,137.2,15.3,2003-08-03 21:00:00,50.0,85.0,988.0,WP112003,2003-08-03 21:00:00,2003212N09150,15.1,137.3,50,988
WPAC,200311W,136.6,15.7,2003-08-04 00:00:00,55.0,100.0,984.0,WP112003,2003-08-04 00:00:00,2003212N09150,15.5,136.7,55,984
WPAC,200311W,135.9,16.0,2003-08-04 03:00:00,55.0,100.0,984.0,WP112003,2003-08-04 03:00:00,2003212N09150,15.8,135.9,55,984
WPAC,200311W,135.3,16.4,2003-08-04 06:00:00,55.0,100.0,984.0,WP112003,2003-08-04 06:00:00,2003212N09150,16.1,135.3,55,984
WPAC,200311W,134.7,16.8,2003-08-04 09:00:00,55.0,100.0,984.0,WP112003,2003-08-04 09:00:00,2003212N09150,16.4,134.7,55,984
WPAC,200311W,132.8,18.0,2003-08-04 21:00:00,73.0,101.2,970.0,WP112003,2003-08-04 21:00:00,2003212N09150,18.0,133.1,73,970
WPAC,200311W,132.3,18.3,2003-08-05 00:00:00,80.0,101.2,963.0,WP112003,2003-08-05 00:00:00,2003212N09150,18.3,132.6,80,963
WPAC,200311W,131.9,18.6,2003-08-05 03:00:00,80.0,100.0,963.0,WP112003,2003-08-05 03:00:00,2003212N09150,18.5,132.0,80,963
WPAC,200311W,131.5,18.8,2003-08-05 06:00:00,80.0,98.8,963.0,WP112003,2003-08-05 06:00:00,2003212N09150,18.7,131.5,80,963
WPAC,200311W,131.2,19.1,2003-08-05 09:00:00,83.0,98.8,961.0,WP112003,2003-08-05 09:00:00,2003212N09150,19.0,131.2,83,961
WPAC,200311W,129.3,21.7,2003-08-06 00:00:00,95.0,117.5,949.0,WP112003,2003-08-06 00:00:00,2003212N09150,21.6,129.5,95,949
WPAC,200311W,129.1,22.3,2003-08-06 03:00:00,95.0,117.5,949.0,WP112003,2003-08-06 03:00:00,2003212N09150,22.2,129.1,95,949
WPAC,200311W,128.8,22.9,2003-08-06 06:00:00,95.0,117.5,949.0,WP112003,2003-08-06 06:00:00,2003212N09150,22.8,128.9,95,949
WPAC,200311W,128.7,23.5,2003-08-06 09:00:00,95.0,117.5,949.0,WP112003,2003-08-06 09:00:00,2003212N09150,23.4,128.8,95,949
WPAC,200311W,128.2,26.5,2003-08-07 00:00:00,110.0,217.5,933.0,WP112003,2003-08-07 00:00:00,2003212N09150,26.5,128.2,110,933
WPAC,200311W,128.3,26.9,2003-08-07 03:00:00,110.0,217.5,933.0,WP112003,2003-08-07 03:00:00,2003212N09150,27.0,128.3,110,933
WPAC,200311W,128.5,27.4,2003-08-07 06:00:00,110.0,217.5,933.0,WP112003,2003-08-07 06:00:00,2003212N09150,27.5,128.5,110,933
WPAC,200311W,129.0,27.9,2003-08-07 09:00:00,110.0,215.0,933.0,WP112003,2003-08-07 09:00:00,2003212N09150,27.9,128.9,110,933
WPAC,200311W,131.4,30.0,2003-08-07 21:00:00,103.0,206.2,941.0,WP112003,2003-08-07 21:00:00,2003212N09150,30.0,131.4,103,941
WPAC,200311W,132.0,30.7,2003-08-08 00:00:00,100.0,200.0,944.0,WP112003,2003-08-08 00:00:00,2003212N09150,30.7,132.0,100,944
WPAC,200311W,132.5,31.4,2003-08-08 03:00:00,95.0,200.0,949.0,WP112003,2003-08-08 03:00:00,2003212N09150,31.4,132.6,95,949
WPAC,200311W,133.0,32.0,2003-08-08 06:00:00,90.0,200.0,954.0,WP112003,2003-08-08 06:00:00,2003212N09150,32.1,133.1,90,954
WPAC,200311W,133.5,32.6,2003-08-08 09:00:00,90.0,196.2,954.0,WP112003,2003-08-08 09:00:00,2003212N09150,32.7,133.6,90,954
WPAC,200311W,135.6,35.0,2003-08-08 21:00:00,73.0,80.0,970.0,WP112003,2003-08-08 21:00:00,2003212N09150,34.8,135.4,73,970
WPAC,200312W,151.9,8.9,2003-08-14 21:00:00,20.0,0.0,1004.0,WP122003,2003-08-14 21:00:00,2003226N07156,8.9,152.0,20,1004
WPAC,200312W,149.2,10.6,2003-08-15 21:00:00,25.0,0.0,1002.0,WP122003,2003-08-15 21:00:00,2003226N07156,10.8,149.0,25,1002
WPAC,200312W,145.4,13.5,2003-08-16 21:00:00,25.0,0.0,1002.0,WP122003,2003-08-16 21:00:00,2003226N07156,13.1,144.5,25,1002
WPAC,200312W,144.8,13.7,2003-08-17 00:00:00,25.0,0.0,1002.0,WP122003,2003-08-17 00:00:00,2003226N07156,13.3,144.2,25,1002
WPAC,200312W,144.2,13.9,2003-08-17 03:00:00,25.0,0.0,1002.0,WP122003,2003-08-17 03:00:00,2003226N07156,13.5,143.9,25,1002
WPAC,200312W,143.7,14.2,2003-08-17 06:00:00,25.0,0.0,1002.0,WP122003,2003-08-17 06:00:00,2003226N07156,13.8,143.6,25,1002
WPAC,200312W,143.2,14.7,2003-08-17 09:00:00,25.0,0.0,1002.0,WP122003,2003-08-17 09:00:00,2003226N07156,14.1,143.3,25,1002
WPAC,200312W,141.4,16.6,2003-08-17 21:00:00,25.0,0.0,1002.0,WP122003,2003-08-17 21:00:00,2003226N07156,16.0,141.4,25,1002
WPAC,200312W,139.1,17.6,2003-08-18 09:00:00,25.0,0.0,1002.0,WP122003,2003-08-18 09:00:00,2003226N07156,17.3,139.8,25,1002
WPAC,200312W,136.9,18.9,2003-08-18 21:00:00,25.0,0.0,1002.0,WP122003,2003-08-18 21:00:00,2003226N07156,18.5,137.7,25,1002
WPAC,200312W,133.1,20.1,2003-08-19 21:00:00,30.0,0.0,1000.0,WP122003,2003-08-19 21:00:00,2003226N07156,19.6,133.2,30,1000
WPAC,200312W,114.7,18.8,2003-08-24 00:00:00,75.0,100.0,967.0,WP122003,2003-08-24 00:00:00,2003226N07156,18.8,114.8,75,967
WPAC,200312W,110.0,20.4,2003-08-25 00:00:00,80.0,107.5,963.0,WP122003,2003-08-25 00:00:00,2003226N07156,20.5,110.1,80,963
WPAC,200312W,108.9,20.8,2003-08-25 06:00:00,90.0,123.8,954.0,WP122003,2003-08-25 06:00:00,2003226N07156,20.9,109.0,90,954
WPAC,200312W,108.3,21.0,2003-08-25 09:00:00,90.0,123.8,954.0,WP122003,2003-08-25 09:00:00,2003226N07156,21.1,108.5,90,954
WPAC,200313W,125.4,20.8,2003-08-19 00:00:00,25.0,0.0,1002.0,WP132003,2003-08-19 00:00:00,2003230N18125,20.6,125.4,25,1002
WPAC,200313W,125.1,21.8,2003-08-19 03:00:00,28.0,0.0,1001.0,WP132003,2003-08-19 03:00:00,2003230N18125,21.7,125.2,28,1001
WPAC,200313W,124.8,22.8,2003-08-19 06:00:00,30.0,0.0,1000.0,WP132003,2003-08-19 06:00:00,2003230N18125,22.7,124.8,30,1000
WPAC,200313W,124.1,23.6,2003-08-19 09:00:00,30.0,0.0,1000.0,WP132003,2003-08-19 09:00:00,2003230N18125,23.4,124.2,30,1000
WPAC,200314W,138.2,18.6,2003-08-27 21:00:00,25.0,0.0,1002.0,WP142003,2003-08-27 21:00:00,2003240N20139,18.4,138.4,25,1002
WPAC,200314W,138.1,18.3,2003-08-28 00:00:00,25.0,0.0,1002.0,WP142003,2003-08-28 00:00:00,2003240N20139,18.1,138.1,25,1002
WPAC,200314W,137.8,17.9,2003-08-28 03:00:00,28.0,0.0,1001.0,WP142003,2003-08-28 03:00:00,2003240N20139,17.7,137.8,28,1001
WPAC,200314W,137.6,17.5,2003-08-28 06:00:00,30.0,0.0,1000.0,WP142003,2003-08-28 06:00:00,2003240N20139,17.2,137.5,30,1000
WPAC,200314W,137.1,17.1,2003-08-28 09:00:00,33.0,0.0,999.0,WP142003,2003-08-28 09:00:00,2003240N20139,16.8,137.1,33,999
WPAC,200314W,135.3,16.3,2003-08-29 00:00:00,35.0,0.0,997.0,WP142003,2003-08-29 00:00:00,2003240N20139,16.0,135.8,35,997
WPAC,200314W,135.1,16.1,2003-08-29 03:00:00,35.0,0.0,997.0,WP142003,2003-08-29 03:00:00,2003240N20139,16.0,135.5,35,997
WPAC,200314W,134.7,15.9,2003-08-29 09:00:00,40.0,60.0,994.0,WP142003,2003-08-29 09:00:00,2003240N20139,16.0,135.0,40,994
WPAC,200314W,134.3,16.3,2003-08-30 00:00:00,70.0,145.0,972.0,WP142003,2003-08-30 00:00:00,2003240N20139,16.2,134.4,70,972
WPAC,200314W,134.0,16.5,2003-08-30 03:00:00,73.0,142.5,970.0,WP142003,2003-08-30 03:00:00,2003240N20139,16.3,134.3,73,970
WPAC,200314W,133.7,16.7,2003-08-30 06:00:00,75.0,140.0,967.0,WP142003,2003-08-30 06:00:00,2003240N20139,16.6,134.0,75,967
WPAC,200314W,133.4,17.1,2003-08-30 09:00:00,75.0,142.5,967.0,WP142003,2003-08-30 09:00:00,2003240N20139,17.0,133.7,75,967
WPAC,200314W,131.1,19.2,2003-08-31 00:00:00,80.0,150.0,963.0,WP142003,2003-08-31 00:00:00,2003240N20139,19.2,131.1,80,963
WPAC,200314W,130.3,19.5,2003-08-31 03:00:00,85.0,160.0,959.0,WP142003,2003-08-31 03:00:00,2003240N20139,19.5,130.4,85,959
WPAC,200314W,128.8,20.0,2003-08-31 09:00:00,93.0,170.0,952.0,WP142003,2003-08-31 09:00:00,2003240N20139,20.0,128.9,93,952
WPAC,200314W,125.4,20.6,2003-09-01 00:00:00,120.0,170.0,922.0,WP142003,2003-09-01 00:00:00,2003240N20139,20.7,125.3,120,922
WPAC,200314W,124.5,20.8,2003-09-01 03:00:00,120.0,170.0,922.0,WP142003,2003-09-01 03:00:00,2003240N20139,20.8,124.5,120,922
WPAC,200314W,123.6,20.9,2003-09-01 06:00:00,120.0,170.0,922.0,WP142003,2003-09-01 06:00:00,2003240N20139,20.8,123.7,120,922
WPAC,200314W,122.7,21.0,2003-09-01 09:00:00,123.0,172.5,919.0,WP142003,2003-09-01 09:00:00,2003240N20139,21.0,122.8,123,919
WPAC,200314W,118.2,22.0,2003-09-02 00:00:00,120.0,190.0,922.0,WP142003,2003-09-02 00:00:00,2003240N20139,22.0,118.1,120,922
WPAC,200314W,117.4,22.1,2003-09-02 03:00:00,113.0,183.8,930.0,WP142003,2003-09-02 03:00:00,2003240N20139,22.1,117.3,113,930
WPAC,200314W,116.6,22.2,2003-09-02 06:00:00,105.0,177.5,938.0,WP142003,2003-09-02 06:00:00,2003240N20139,22.3,116.6,105,938
WPAC,200314W,115.7,22.4,2003-09-02 09:00:00,95.0,166.2,948.0,WP142003,2003-09-02 09:00:00,2003240N20139,22.4,115.7,95,948
WPAC,200314W,111.5,22.6,2003-09-02 21:00:00,53.0,130.0,985.0,WP142003,2003-09-02 21:00:00,2003240N20139,22.5,111.7,53,985
WPAC,200314W,110.5,22.6,2003-09-03 00:00:00,40.0,130.0,994.0,WP142003,2003-09-03 00:00:00,2003240N20139,22.6,110.9,40,994
WPAC,200314W,109.8,22.8,2003-09-03 03:00:00,35.0,65.0,997.0,WP142003,2003-09-03 03:00:00,2003240N20139,22.8,110.2,35,997
WPAC,200314W,109.2,23.0,2003-09-03 06:00:00,30.0,0.0,1000.0,WP142003,2003-09-03 06:00:00,2003240N20139,22.9,109.7,30,1000
WPAC,200315W,148.0,11.9,2003-09-04 21:00:00,25.0,0.0,1002.0,WP152003,2003-09-04 21:00:00,2003247N10153,12.1,148.1,25,1002
WPAC,200315W,147.6,12.6,2003-09-05 00:00:00,25.0,0.0,1002.0,WP152003,2003-09-05 00:00:00,2003247N10153,12.5,147.5,25,1002
WPAC,200315W,146.8,12.8,2003-09-05 03:00:00,25.0,0.0,1002.0,WP152003,2003-09-05 03:00:00,2003247N10153,12.8,146.8,25,1002
WPAC,200315W,146.1,13.0,2003-09-05 06:00:00,25.0,0.0,1002.0,WP152003,2003-09-05 06:00:00,2003247N10153,13.0,146.0,25,1002
WPAC,200315W,142.7,14.3,2003-09-05 21:00:00,38.0,0.0,996.0,WP152003,2003-09-05 21:00:00,2003247N10153,14.6,143.0,38,996
WPAC,200315W,141.6,14.9,2003-09-06 03:00:00,40.0,30.0,994.0,WP152003,2003-09-06 03:00:00,2003247N10153,15.4,141.8,40,994
WPAC,200315W,141.0,15.2,2003-09-06 06:00:00,40.0,60.0,994.0,WP152003,2003-09-06 06:00:00,2003247N10153,15.7,141.3,40,994
WPAC,200315W,140.5,15.6,2003-09-06 09:00:00,43.0,50.6,993.0,WP152003,2003-09-06 09:00:00,2003247N10153,16.0,140.7,43,993
WPAC,200315W,138.3,17.0,2003-09-06 21:00:00,55.0,90.0,984.0,WP152003,2003-09-06 21:00:00,2003247N10153,17.0,138.3,55,984
WPAC,200315W,136.7,18.3,2003-09-07 06:00:00,60.0,90.0,980.0,WP152003,2003-09-07 06:00:00,2003247N10153,18.2,136.8,60,980
WPAC,200315W,136.2,18.6,2003-09-07 09:00:00,60.0,91.2,980.0,WP152003,2003-09-07 09:00:00,2003247N10153,18.6,136.4,60,980
WPAC,200315W,134.4,19.6,2003-09-07 21:00:00,68.0,95.0,974.0,WP152003,2003-09-07 21:00:00,2003247N10153,19.6,134.5,68,974
WPAC,200315W,133.5,20.0,2003-09-08 03:00:00,70.0,100.0,972.0,WP152003,2003-09-08 03:00:00,2003247N10153,19.9,133.4,70,972
WPAC,200315W,132.5,20.4,2003-09-08 09:00:00,73.0,100.6,970.0,WP152003,2003-09-08 09:00:00,2003247N10153,20.3,132.4,73,970
WPAC,200315W,129.9,22.1,2003-09-09 03:00:00,103.0,60.0,941.0,WP152003,2003-09-09 03:00:00,2003247N10153,22.2,129.9,103,941
WPAC,200315W,129.5,22.4,2003-09-09 06:00:00,115.0,120.0,927.0,WP152003,2003-09-09 06:00:00,2003247N10153,22.5,129.5,115,927
WPAC,200315W,129.1,22.6,2003-09-09 09:00:00,123.0,135.0,919.0,WP152003,2003-09-09 09:00:00,2003247N10153,22.7,129.1,123,919
WPAC,200315W,127.5,23.5,2003-09-09 21:00:00,140.0,150.0,898.0,WP152003,2003-09-09 21:00:00,2003247N10153,23.5,127.5,140,898
WPAC,200315W,127.2,23.6,2003-09-10 00:00:00,150.0,150.0,885.0,WP152003,2003-09-10 00:00:00,2003247N10153,23.7,127.2,150,885
WPAC,200315W,127.0,23.8,2003-09-10 03:00:00,150.0,152.5,885.0,WP152003,2003-09-10 03:00:00,2003247N10153,23.8,127.0,150,885
WPAC,200315W,126.7,24.0,2003-09-10 06:00:00,150.0,155.0,885.0,WP152003,2003-09-10 06:00:00,2003247N10153,24.0,126.7,150,885
WPAC,200315W,126.4,24.1,2003-09-10 09:00:00,150.0,155.0,885.0,WP152003,2003-09-10 09:00:00,2003247N10153,24.2,126.4,150,885
WPAC,200315W,125.3,25.2,2003-09-11 00:00:00,125.0,145.0,916.0,WP152003,2003-09-11 00:00:00,2003247N10153,25.2,125.2,125,916
WPAC,200315W,125.3,25.5,2003-09-11 03:00:00,130.0,148.8,910.0,WP152003,2003-09-11 03:00:00,2003247N10153,25.5,125.2,130,910
WPAC,200315W,125.3,25.9,2003-09-11 06:00:00,135.0,152.5,904.0,WP152003,2003-09-11 06:00:00,2003247N10153,25.8,125.2,135,904
WPAC,200315W,125.4,26.4,2003-09-11 09:00:00,135.0,150.6,904.0,WP152003,2003-09-11 09:00:00,2003247N10153,26.3,125.3,135,904
WPAC,200315W,126.5,30.6,2003-09-12 00:00:00,120.0,153.8,922.0,WP152003,2003-09-12 00:00:00,2003247N10153,30.6,126.5,120,922
WPAC,200315W,126.8,31.7,2003-09-12 03:00:00,113.0,150.0,930.0,WP152003,2003-09-12 03:00:00,2003247N10153,31.6,126.7,113,930
WPAC,200315W,127.1,32.7,2003-09-12 06:00:00,105.0,146.2,938.0,WP152003,2003-09-12 06:00:00,2003247N10153,32.7,127.1,105,938
WPAC,200315W,127.7,33.8,2003-09-12 09:00:00,100.0,140.6,944.0,WP152003,2003-09-12 09:00:00,2003247N10153,33.8,127.6,100,944
WPAC,200315W,131.5,38.9,2003-09-13 00:00:00,75.0,130.0,967.0,WP152003,2003-09-13 00:00:00,2003247N10153,39.0,131.7,75,967
WPAC,200315W,133.1,39.8,2003-09-13 03:00:00,68.0,125.0,974.0,WP152003,2003-09-13 03:00:00,2003247N10153,39.8,133.0,68,974
WPAC,200315W,134.7,40.6,2003-09-13 06:00:00,60.0,120.0,980.0,WP152003,2003-09-13 06:00:00,2003247N10153,40.5,134.6,60,980
WPAC,200315W,136.3,41.4,2003-09-13 09:00:00,58.0,120.0,982.0,WP152003,2003-09-13 09:00:00,2003247N10153,41.4,136.6,58,982
WPAC,200316W,128.0,21.5,2003-09-18 03:00:00,30.0,0.0,1000.0,WP162003,2003-09-18 03:00:00,2003259N13133,21.7,128.3,30,1000
WPAC,200316W,127.4,21.7,2003-09-18 06:00:00,30.0,0.0,1000.0,WP162003,2003-09-18 06:00:00,2003259N13133,22.0,128.0,30,1000
WPAC,200316W,127.3,22.2,2003-09-18 09:00:00,30.0,0.0,1000.0,WP162003,2003-09-18 09:00:00,2003259N13133,22.4,127.7,30,1000
WPAC,200316W,127.7,24.9,2003-09-19 00:00:00,55.0,90.0,984.0,WP162003,2003-09-19 00:00:00,2003259N13133,24.9,127.5,55,984
WPAC,200316W,127.8,25.4,2003-09-19 03:00:00,55.0,90.0,984.0,WP162003,2003-09-19 03:00:00,2003259N13133,25.4,127.7,55,984
WPAC,200316W,128.0,26.0,2003-09-19 06:00:00,55.0,90.0,984.0,WP162003,2003-09-19 06:00:00,2003259N13133,26.0,127.9,55,984
WPAC,200316W,128.1,26.5,2003-09-19 09:00:00,58.0,90.0,982.0,WP162003,2003-09-19 09:00:00,2003259N13133,26.6,128.1,58,982
WPAC,200316W,129.7,28.4,2003-09-20 00:00:00,65.0,125.0,976.0,WP162003,2003-09-20 00:00:00,2003259N13133,28.4,129.5,65,976
WPAC,200316W,130.2,28.6,2003-09-20 03:00:00,65.0,125.0,976.0,WP162003,2003-09-20 03:00:00,2003259N13133,28.6,130.0,65,976
WPAC,200316W,130.7,28.8,2003-09-20 06:00:00,65.0,125.0,976.0,WP162003,2003-09-20 06:00:00,2003259N13133,28.8,130.6,65,976
WPAC,200316W,131.4,28.9,2003-09-20 09:00:00,68.0,125.0,974.0,WP162003,2003-09-20 09:00:00,2003259N13133,28.9,131.2,68,974
WPAC,200316W,136.4,30.6,2003-09-21 03:00:00,95.0,143.8,949.0,WP162003,2003-09-21 03:00:00,2003259N13133,30.5,136.4,95,949
WPAC,200316W,137.2,31.1,2003-09-21 06:00:00,100.0,147.5,944.0,WP162003,2003-09-21 06:00:00,2003259N13133,31.0,137.1,100,944
WPAC,200316W,138.1,31.6,2003-09-21 09:00:00,100.0,150.6,944.0,WP162003,2003-09-21 09:00:00,2003259N13133,31.6,138.0,100,944
WPAC,200316W,141.8,33.8,2003-09-21 21:00:00,98.0,151.9,947.0,WP162003,2003-09-21 21:00:00,2003259N13133,33.8,141.8,98,947
WPAC,200316W,142.8,34.4,2003-09-22 00:00:00,95.0,150.0,949.0,WP162003,2003-09-22 00:00:00,2003259N13133,34.4,142.8,95,949
WPAC,200316W,143.9,35.1,2003-09-22 03:00:00,93.0,158.8,952.0,WP162003,2003-09-22 03:00:00,2003259N13133,35.1,143.8,93,952
WPAC,200316W,145.0,35.9,2003-09-22 06:00:00,90.0,167.5,954.0,WP162003,2003-09-22 06:00:00,2003259N13133,35.9,145.0,90,954
WPAC,200316W,153.8,40.8,2003-09-22 21:00:00,60.0,167.5,980.0,WP162003,2003-09-22 21:00:00,2003259N13133,40.3,153.3,60,980
WPAC,200316W,156.5,42.1,2003-09-23 00:00:00,55.0,167.5,984.0,WP162003,2003-09-23 00:00:00,2003259N13133,41.1,156.1,55,984
WPAC,200317W,138.9,15.1,2003-09-24 00:00:00,25.0,0.0,1002.0,WP172003,2003-09-24 00:00:00,2003267N15140,15.4,139.5,25,1002
WPAC,200317W,138.5,15.3,2003-09-24 03:00:00,25.0,0.0,1002.0,WP172003,2003-09-24 03:00:00,2003267N15140,15.7,139.1,25,1002
WPAC,200317W,137.6,15.8,2003-09-24 09:00:00,25.0,0.0,1002.0,WP172003,2003-09-24 09:00:00,2003267N15140,16.1,137.9,25,1002
WPAC,200317W,135.8,16.6,2003-09-24 21:00:00,30.0,0.0,1000.0,WP172003,2003-09-24 21:00:00,2003267N15140,16.3,136.2,30,1000
WPAC,200317W,135.5,16.2,2003-09-25 03:00:00,30.0,0.0,1000.0,WP172003,2003-09-25 03:00:00,2003267N15140,16.2,135.8,30,1000
WPAC,200317W,135.6,15.8,2003-09-25 06:00:00,30.0,0.0,1000.0,WP172003,2003-09-25 06:00:00,2003267N15140,16.1,135.9,30,1000
WPAC,200317W,135.8,16.1,2003-09-25 09:00:00,30.0,0.0,1000.0,WP172003,2003-09-25 09:00:00,2003267N15140,16.2,136.1,30,1000
WPAC,200317W,136.3,17.5,2003-09-25 21:00:00,28.0,0.0,1001.0,WP172003,2003-09-25 21:00:00,2003267N15140,16.9,136.4,28,1001
WPAC,200317W,136.4,17.9,2003-09-26 00:00:00,25.0,0.0,1002.0,WP172003,2003-09-26 00:00:00,2003267N15140,17.2,136.5,25,1002
WPAC,200317W,136.6,18.2,2003-09-26 03:00:00,25.0,0.0,1000.0,WP172003,2003-09-26 03:00:00,2003267N15140,17.7,136.6,25,1000
WPAC,200317W,136.7,18.5,2003-09-26 06:00:00,25.0,0.0,998.0,WP172003,2003-09-26 06:00:00,2003267N15140,18.2,136.8,25,998
WPAC,200317W,137.1,18.9,2003-09-26 09:00:00,28.0,0.0,998.0,WP172003,2003-09-26 09:00:00,2003267N15140,18.6,137.1,28,998
WPAC,200317W,139.0,21.8,2003-09-27 03:00:00,55.0,100.0,984.0,WP172003,2003-09-27 03:00:00,2003267N15140,21.9,139.2,55,984
WPAC,200317W,139.3,22.3,2003-09-27 06:00:00,60.0,100.0,980.0,WP172003,2003-09-27 06:00:00,2003267N15140,22.4,139.3,60,980
WPAC,200317W,139.5,22.8,2003-09-27 09:00:00,60.0,125.0,980.0,WP172003,2003-09-27 09:00:00,2003267N15140,22.7,139.4,60,980
WPAC,200317W,140.2,24.6,2003-09-27 21:00:00,60.0,145.0,980.0,WP172003,2003-09-27 21:00:00,2003267N15140,24.5,140.3,60,980
WPAC,200317W,140.3,25.0,2003-09-28 00:00:00,60.0,140.0,980.0,WP172003,2003-09-28 00:00:00,2003267N15140,24.8,140.5,60,980
WPAC,200317W,140.6,25.7,2003-09-28 06:00:00,60.0,140.0,980.0,WP172003,2003-09-28 06:00:00,2003267N15140,25.5,140.6,60,980
WPAC,200317W,140.8,26.0,2003-09-28 09:00:00,65.0,160.0,976.0,WP172003,2003-09-28 09:00:00,2003267N15140,25.9,140.6,65,976
WPAC,200317W,141.5,27.7,2003-09-29 00:00:00,85.0,157.5,958.0,WP172003,2003-09-29 00:00:00,2003267N15140,27.4,141.3,85,958
WPAC,200317W,141.7,28.1,2003-09-29 03:00:00,88.0,161.2,956.0,WP172003,2003-09-29 03:00:00,2003267N15140,27.9,141.5,88,956
WPAC,200317W,141.9,28.5,2003-09-29 06:00:00,90.0,165.0,954.0,WP172003,2003-09-29 06:00:00,2003267N15140,28.4,141.8,90,954
WPAC,200317W,142.2,28.9,2003-09-29 09:00:00,88.0,168.8,956.0,WP172003,2003-09-29 09:00:00,2003267N15140,28.9,142.2,88,956
WPAC,200317W,145.6,31.7,2003-09-29 21:00:00,68.0,157.5,969.0,WP172003,2003-09-29 21:00:00,2003267N15140,31.6,145.5,68,969
WPAC,200317W,147.1,32.7,2003-09-30 00:00:00,60.0,157.5,980.0,WP172003,2003-09-30 00:00:00,2003267N15140,32.8,147.0,60,980
WPAC,200317W,148.6,33.9,2003-09-30 03:00:00,53.0,157.5,986.0,WP172003,2003-09-30 03:00:00,2003267N15140,34.0,148.7,53,986
WPAC,200317W,150.1,35.0,2003-09-30 06:00:00,45.0,157.5,991.0,WP172003,2003-09-30 06:00:00,2003267N15140,35.5,150.3,45,991
WPAC,200318W,117.1,18.4,2003-10-06 06:00:00,15.0,0.0,1006.0,WP182003,2003-10-06 06:00:00,2003279N18118,18.4,117.1,15,1006
WPAC,200318W,116.9,18.3,2003-10-06 09:00:00,15.0,0.0,1006.0,WP182003,2003-10-06 09:00:00,2003279N18118,18.3,116.9,15,1006
WPAC,200318W,116.0,17.9,2003-10-06 21:00:00,25.0,0.0,1004.0,WP182003,2003-10-06 21:00:00,2003279N18118,17.9,116.0,25,1004
WPAC,200318W,115.7,17.7,2003-10-07 00:00:00,25.0,0.0,1002.0,WP182003,2003-10-07 00:00:00,2003279N18118,17.7,115.7,25,1002
WPAC,200318W,115.5,17.5,2003-10-07 03:00:00,25.0,0.0,1002.0,WP182003,2003-10-07 03:00:00,2003279N18118,17.5,115.4,25,1002
WPAC,200318W,115.2,17.3,2003-10-07 06:00:00,25.0,0.0,1002.0,WP182003,2003-10-07 06:00:00,2003279N18118,17.3,115.2,25,1002
WPAC,200318W,115.1,17.1,2003-10-07 09:00:00,25.0,0.0,1002.0,WP182003,2003-10-07 09:00:00,2003279N18118,17.1,115.0,25,1002
WPAC,200318W,115.4,17.4,2003-10-08 00:00:00,25.0,0.0,1002.0,WP182003,2003-10-08 00:00:00,2003279N18118,17.3,115.4,25,1002
WPAC,200318W,115.4,17.5,2003-10-08 03:00:00,25.0,0.0,1002.0,WP182003,2003-10-08 03:00:00,2003279N18118,17.5,115.2,25,1002
WPAC,200318W,115.4,17.7,2003-10-08 06:00:00,25.0,0.0,1002.0,WP182003,2003-10-08 06:00:00,2003279N18118,17.7,115.2,25,1002
WPAC,200318W,115.4,17.9,2003-10-08 09:00:00,25.0,0.0,1002.0,WP182003,2003-10-08 09:00:00,2003279N18118,17.9,115.2,25,1002
WPAC,200318W,115.2,18.7,2003-10-09 00:00:00,25.0,0.0,1002.0,WP182003,2003-10-09 00:00:00,2003279N18118,18.3,115.2,25,1002
WPAC,200318W,115.2,18.9,2003-10-09 03:00:00,25.0,0.0,1002.0,WP182003,2003-10-09 03:00:00,2003279N18118,18.4,115.1,25,1002
WPAC,200318W,115.3,19.1,2003-10-09 06:00:00,25.0,0.0,1002.0,WP182003,2003-10-09 06:00:00,2003279N18118,18.6,115.1,25,1002
WPAC,200318W,115.3,19.3,2003-10-09 09:00:00,25.0,0.0,1002.0,WP182003,2003-10-09 09:00:00,2003279N18118,18.7,115.0,25,1002
WPAC,200318W,115.0,19.9,2003-10-10 00:00:00,25.0,0.0,1002.0,WP182003,2003-10-10 00:00:00,2003279N18118,19.9,114.9,25,1002
WPAC,200318W,114.8,20.0,2003-10-10 03:00:00,25.0,0.0,1002.0,WP182003,2003-10-10 03:00:00,2003279N18118,20.0,114.8,25,1002
WPAC,200318W,114.6,20.2,2003-10-10 06:00:00,25.0,0.0,1002.0,WP182003,2003-10-10 06:00:00,2003279N18118,20.2,114.6,25,1002
WPAC,200318W,114.2,20.5,2003-10-10 09:00:00,25.0,0.0,1002.0,WP182003,2003-10-10 09:00:00,2003279N18118,20.5,114.2,25,1002
WPAC,200318W,112.0,21.7,2003-10-11 00:00:00,25.0,0.0,1002.0,WP182003,2003-10-11 00:00:00,2003279N18118,21.7,112.0,25,1002
