REGION,CYCLONE_ID,LON,LAT,TIME,WIND_KTS,SIZE,PRESSURE_MB
WPAC,201330W,90.7,12.2,2013-11-10 09:00:00,25.0,0.0,1004.0
WPAC,201330W,89.3,11.9,2013-11-11 03:00:00,25.0,0.0,1004.0
WPAC,201330W,89.1,11.8,2013-11-11 06:00:00,25.0,0.0,1004.0
WPAC,201330W,88.8,11.6,2013-11-11 09:00:00,25.0,0.0,1004.0
WPAC,201330W,87.2,10.6,2013-11-12 03:00:00,23.0,0.0,1006.0
WPAC,201330W,87.0,10.6,2013-11-12 06:00:00,25.0,0.0,1004.0
WPAC,201330W,86.9,10.6,2013-11-12 09:00:00,25.0,0.0,1004.0
WPAC,201330W,86.3,10.9,2013-11-13 03:00:00,25.0,0.0,1004.0
WPAC,201330W,86.2,10.9,2013-11-13 06:00:00,25.0,0.0,1004.0
WPAC,201330W,86.1,10.9,2013-11-13 09:00:00,28.0,0.0,1002.0
WPAC,201330W,85.5,10.6,2013-11-14 03:00:00,30.0,0.0,1000.0
WPAC,201330W,85.4,10.5,2013-11-14 06:00:00,30.0,0.0,1000.0
WPAC,201330W,85.3,10.3,2013-11-14 09:00:00,30.0,0.0,1000.0
WPAC,201330W,83.8,9.4,2013-11-15 03:00:00,30.0,0.0,1000.0
WPAC,201330W,83.5,9.4,2013-11-15 06:00:00,30.0,0.0,1000.0
WPAC,201330W,83.1,9.6,2013-11-15 09:00:00,30.0,0.0,1000.0
WPAC,201330W,80.5,10.8,2013-11-16 03:00:00,30.0,0.0,1000.0
WPAC,201330W,80.0,11.0,2013-11-16 06:00:00,30.0,0.0,1000.0
WPAC,201330W,79.5,11.1,2013-11-16 09:00:00,28.0,0.0,1002.0
WPAC,201330W,75.7,11.1,2013-11-17 03:00:00,18.0,0.0,1009.0
WPAC,201330W,75.1,11.0,2013-11-17 06:00:00,15.0,0.0,1010.0
WPAC,201330W,74.4,10.9,2013-11-17 09:00:00,18.0,0.0,1009.0
WPAC,201330W,73.7,10.9,2013-11-17 12:00:00,20.0,0.0,1007.0
WPAC,201330W,70.7,11.8,2013-11-18 03:00:00,20.0,0.0,1007.0
WPAC,201330W,70.1,12.1,2013-11-18 06:00:00,20.0,0.0,1007.0
WPAC,201330W,69.3,12.3,2013-11-18 09:00:00,20.0,0.0,1007.0
WPAC,201330W,68.6,12.5,2013-11-18 12:00:00,20.0,0.0,1007.0
WPAC,201330W,65.3,12.3,2013-11-19 03:00:00,20.0,0.0,1007.0
WPAC,201330W,64.5,12.2,2013-11-19 06:00:00,20.0,0.0,1007.0
WPAC,201330W,63.6,12.2,2013-11-19 09:00:00,20.0,0.0,1007.0
WPAC,201330W,62.8,12.3,2013-11-19 12:00:00,20.0,0.0,1007.0
WPAC,201330W,59.4,12.8,2013-11-20 06:00:00,20.0,0.0,1007.0
WPAC,201330W,58.8,12.9,2013-11-20 09:00:00,20.0,0.0,1007.0
WPAC,201330W,58.3,13.0,2013-11-20 12:00:00,20.0,0.0,1007.0
WPAC,201411W,131.6,27.5,2014-08-08 00:00:00,75.0,137.5,967.0
WPAC,201414W,112.3,19.1,2014-09-07 09:00:00,28.0,0.0,1002.0
WPAC,201422W,124.1,12.2,2014-12-07 06:00:00,85.0,103.8,959.0
WPAC,201422W,123.9,12.3,2014-12-07 09:00:00,80.0,103.8,963.0
WPAC,201422W,118.9,13.2,2014-12-09 09:00:00,40.0,92.5,993.0
WPAC,201503W,134.9,15.4,2015-03-17 09:00:00,33.0,41.9,998.0
WPAC,201503W,128.6,15.4,2015-03-19 09:00:00,20.0,0.0,1007.0
WPAC,201504W,132.9,13.0,2015-04-02 09:00:00,113.0,92.5,939.0
WPAC,201504W,129.4,14.1,2015-04-03 09:00:00,88.0,95.0,958.0
WPAC,201509W,136.9,18.1,2015-07-07 03:00:00,78.0,141.2,965.0
WPAC,201509W,136.5,18.2,2015-07-07 06:00:00,80.0,140.0,963.0
WPAC,201509W,136.0,18.4,2015-07-07 09:00:00,80.0,138.1,963.0
WPAC,201509W,133.7,19.5,2015-07-08 00:00:00,85.0,136.2,959.0
WPAC,201509W,133.1,20.0,2015-07-08 03:00:00,88.0,135.6,958.0
WPAC,201509W,132.6,20.5,2015-07-08 06:00:00,90.0,135.0,956.0
WPAC,201509W,129.7,22.5,2015-07-09 00:00:00,90.0,131.2,956.0
WPAC,201509W,129.1,22.9,2015-07-09 03:00:00,93.0,155.6,954.0
WPAC,201509W,128.6,23.3,2015-07-09 06:00:00,95.0,180.0,952.0
WPAC,201509W,128.1,23.8,2015-07-09 09:00:00,100.0,225.0,948.0
WPAC,201509W,125.5,25.7,2015-07-10 00:00:00,120.0,270.0,933.0
WPAC,201509W,125.1,26.1,2015-07-10 03:00:00,120.0,265.0,933.0
WPAC,201509W,124.7,26.6,2015-07-10 06:00:00,120.0,260.0,933.0
WPAC,201509W,124.3,26.9,2015-07-10 09:00:00,113.0,260.0,939.0
WPAC,201509W,122.8,28.6,2015-07-11 00:00:00,80.0,237.5,963.0
WPAC,201509W,122.6,29.1,2015-07-11 03:00:00,75.0,211.2,967.0
WPAC,201509W,122.4,29.5,2015-07-11 06:00:00,70.0,185.0,970.0
WPAC,201509W,122.6,30.0,2015-07-11 09:00:00,68.0,172.5,972.0
WPAC,201509W,123.5,33.2,2015-07-12 00:00:00,45.0,151.2,989.0
WPAC,201509W,123.8,34.1,2015-07-12 03:00:00,43.0,150.0,991.0
WPAC,201509W,124.2,35.0,2015-07-12 06:00:00,40.0,148.8,993.0
WPAC,201509W,124.5,35.9,2015-07-12 09:00:00,35.0,74.4,997.0
WPAC,201510W,118.8,20.5,2015-07-07 03:00:00,50.0,68.8,986.0
WPAC,201510W,118.8,20.6,2015-07-07 06:00:00,55.0,68.8,982.0
WPAC,201510W,118.8,20.8,2015-07-07 09:00:00,55.0,67.5,982.0
WPAC,201510W,118.7,21.4,2015-07-08 00:00:00,55.0,87.5,982.0
WPAC,201510W,118.7,21.5,2015-07-08 03:00:00,58.0,85.0,980.0
WPAC,201510W,118.7,21.7,2015-07-08 06:00:00,60.0,82.5,978.0
WPAC,201510W,116.8,22.8,2015-07-09 00:00:00,70.0,72.5,970.0
WPAC,201510W,116.2,23.0,2015-07-09 03:00:00,65.0,70.0,974.0
WPAC,201510W,115.6,23.1,2015-07-09 06:00:00,60.0,67.5,978.0
WPAC,201510W,115.0,23.1,2015-07-09 09:00:00,53.0,67.5,984.0
WPAC,201511W,154.9,13.4,2015-07-07 03:00:00,105.0,95.6,945.0
WPAC,201511W,154.4,13.7,2015-07-07 06:00:00,110.0,101.2,941.0
WPAC,201511W,151.4,15.2,2015-07-07 21:00:00,123.0,96.9,931.0
WPAC,201511W,150.7,15.4,2015-07-08 00:00:00,120.0,102.5,933.0
WPAC,201511W,150.2,15.4,2015-07-08 03:00:00,118.0,107.5,935.0
WPAC,201511W,149.8,15.5,2015-07-08 06:00:00,115.0,112.5,937.0
WPAC,201511W,147.4,16.8,2015-07-08 21:00:00,123.0,113.1,931.0
WPAC,201511W,146.9,17.0,2015-07-09 00:00:00,125.0,126.2,929.0
WPAC,201511W,146.4,17.3,2015-07-09 03:00:00,128.0,126.2,928.0
WPAC,201511W,145.8,17.6,2015-07-09 06:00:00,130.0,126.2,926.0
WPAC,201511W,143.1,18.2,2015-07-09 21:00:00,130.0,134.4,926.0
WPAC,201511W,142.7,18.3,2015-07-10 00:00:00,125.0,132.5,929.0
WPAC,201511W,142.3,18.4,2015-07-10 03:00:00,123.0,132.5,931.0
WPAC,201511W,141.9,18.4,2015-07-10 06:00:00,120.0,132.5,933.0
WPAC,201511W,140.3,18.4,2015-07-10 21:00:00,103.0,132.5,946.0
WPAC,201511W,140.0,18.4,2015-07-11 00:00:00,100.0,132.5,948.0
WPAC,201511W,139.8,18.4,2015-07-11 03:00:00,93.0,137.5,954.0
WPAC,201511W,139.5,18.4,2015-07-11 06:00:00,85.0,142.5,959.0
WPAC,201511W,139.2,18.4,2015-07-11 09:00:00,83.0,140.0,961.0
WPAC,201511W,138.2,18.3,2015-07-11 21:00:00,75.0,148.1,967.0
WPAC,201511W,138.0,18.3,2015-07-12 00:00:00,75.0,158.8,967.0
WPAC,201511W,137.8,18.4,2015-07-12 03:00:00,78.0,146.9,965.0
WPAC,201511W,137.7,18.4,2015-07-12 06:00:00,80.0,135.0,963.0
WPAC,201511W,137.6,18.5,2015-07-12 09:00:00,83.0,135.0,961.0
WPAC,201511W,137.2,19.4,2015-07-12 21:00:00,93.0,135.0,954.0
WPAC,201511W,137.2,19.6,2015-07-13 00:00:00,95.0,135.0,952.0
WPAC,201511W,137.1,20.1,2015-07-13 03:00:00,95.0,153.1,952.0
WPAC,201511W,137.0,20.5,2015-07-13 06:00:00,95.0,171.2,952.0
WPAC,201511W,136.9,20.9,2015-07-13 09:00:00,93.0,181.2,954.0
WPAC,201511W,136.6,22.5,2015-07-13 21:00:00,90.0,208.8,956.0
WPAC,201511W,136.5,22.9,2015-07-14 00:00:00,90.0,208.8,956.0
WPAC,201511W,136.6,23.3,2015-07-14 03:00:00,90.0,208.8,956.0
WPAC,201511W,136.6,23.7,2015-07-14 06:00:00,90.0,208.8,956.0
WPAC,201511W,136.6,24.1,2015-07-14 09:00:00,93.0,208.8,954.0
WPAC,201511W,136.4,26.0,2015-07-14 21:00:00,90.0,206.2,956.0
WPAC,201511W,136.3,26.5,2015-07-15 00:00:00,85.0,203.8,959.0
WPAC,201511W,136.2,27.1,2015-07-15 03:00:00,85.0,208.1,959.0
WPAC,201511W,136.0,27.7,2015-07-15 06:00:00,85.0,212.5,959.0
WPAC,201511W,135.8,28.2,2015-07-15 09:00:00,83.0,212.5,961.0
WPAC,201511W,134.9,30.5,2015-07-15 21:00:00,75.0,180.6,967.0
WPAC,201511W,134.7,31.0,2015-07-16 00:00:00,75.0,148.8,967.0
WPAC,201511W,134.6,31.5,2015-07-16 03:00:00,73.0,148.8,969.0
WPAC,201511W,134.5,32.0,2015-07-16 06:00:00,70.0,148.8,970.0
WPAC,201511W,134.4,32.5,2015-07-16 09:00:00,68.0,139.4,972.0
WPAC,201511W,133.7,34.5,2015-07-16 21:00:00,50.0,130.0,986.0
WPAC,201511W,133.6,34.9,2015-07-17 00:00:00,45.0,130.0,989.0
WPAC,201511W,133.8,35.4,2015-07-17 03:00:00,40.0,112.5,993.0
WPAC,201511W,134.0,35.9,2015-07-17 06:00:00,35.0,95.0,996.0
WPAC,201511W,134.2,36.3,2015-07-17 09:00:00,33.0,47.5,998.0
WPAC,201511W,135.1,38.1,2015-07-17 21:00:00,25.0,0.0,1003.0
WPAC,201511W,135.4,38.7,2015-07-18 00:00:00,25.0,0.0,1002.0
WPAC,201511W,136.0,39.2,2015-07-18 03:00:00,23.0,0.0,1005.0
WPAC,201511W,136.6,39.7,2015-07-18 06:00:00,20.0,0.0,1007.0
WPAC,201512W,124.5,16.2,2015-07-22 06:00:00,15.0,0.0,1010.0
WPAC,201512W,124.2,16.2,2015-07-22 09:00:00,15.0,0.0,1010.0
WPAC,201512W,123.3,16.9,2015-07-23 00:00:00,25.0,0.0,1004.0
WPAC,201512W,123.2,17.2,2015-07-23 03:00:00,28.0,0.0,1002.0
WPAC,201512W,123.2,17.5,2015-07-23 06:00:00,30.0,0.0,1000.0
WPAC,201512W,123.2,17.6,2015-07-23 09:00:00,30.0,0.0,1000.0
WPAC,201512W,123.6,17.9,2015-07-24 00:00:00,35.0,16.2,996.0
WPAC,201512W,123.8,17.8,2015-07-24 03:00:00,35.0,16.2,996.0
WPAC,201512W,124.0,17.7,2015-07-24 06:00:00,35.0,16.2,996.0
WPAC,201512W,124.4,17.7,2015-07-24 09:00:00,35.0,16.2,996.0
WPAC,201512W,125.9,18.2,2015-07-25 00:00:00,20.0,0.0,1007.0
WPAC,201512W,126.1,18.5,2015-07-25 03:00:00,20.0,0.0,1007.0
WPAC,201512W,126.2,18.9,2015-07-25 06:00:00,20.0,0.0,1007.0
WPAC,201513W,160.1,13.6,2015-07-30 06:00:00,30.0,0.0,1000.0
WPAC,201513W,158.1,13.4,2015-07-30 21:00:00,35.0,60.0,996.0
WPAC,201513W,157.6,13.4,2015-07-31 00:00:00,35.0,61.2,996.0
WPAC,201513W,157.1,13.4,2015-07-31 03:00:00,35.0,62.5,996.0
WPAC,201513W,156.6,13.4,2015-07-31 06:00:00,35.0,63.8,996.0
WPAC,201513W,153.7,13.6,2015-07-31 21:00:00,38.0,63.8,995.0
WPAC,201513W,153.1,13.6,2015-08-01 00:00:00,40.0,63.8,993.0
WPAC,201513W,152.6,13.8,2015-08-01 03:00:00,40.0,59.4,993.0
WPAC,201513W,152.2,13.9,2015-08-01 06:00:00,40.0,55.0,993.0
WPAC,201513W,148.8,14.5,2015-08-01 21:00:00,55.0,60.0,982.0
WPAC,201513W,148.1,14.6,2015-08-02 00:00:00,60.0,56.2,978.0
WPAC,201513W,147.4,14.7,2015-08-02 03:00:00,68.0,56.2,973.0
WPAC,201513W,146.8,14.8,2015-08-02 06:00:00,75.0,56.2,967.0
WPAC,201513W,144.5,15.9,2015-08-02 21:00:00,105.0,86.9,945.0
WPAC,201513W,144.0,16.2,2015-08-03 00:00:00,110.0,95.0,941.0
WPAC,201513W,143.4,16.5,2015-08-03 03:00:00,118.0,105.0,935.0
WPAC,201513W,142.9,16.9,2015-08-03 06:00:00,125.0,115.0,929.0
WPAC,201513W,140.1,18.0,2015-08-03 21:00:00,153.0,146.2,909.0
WPAC,201513W,139.6,18.2,2015-08-04 00:00:00,150.0,177.5,911.0
WPAC,201513W,138.9,18.4,2015-08-04 03:00:00,145.0,173.1,915.0
WPAC,201513W,138.3,18.6,2015-08-04 06:00:00,140.0,168.8,918.0
WPAC,201513W,137.8,18.8,2015-08-04 09:00:00,138.0,168.8,920.0
WPAC,201513W,134.9,19.5,2015-08-05 00:00:00,115.0,145.0,937.0
WPAC,201513W,134.3,19.7,2015-08-05 03:00:00,110.0,154.4,941.0
WPAC,201513W,133.7,19.9,2015-08-05 06:00:00,105.0,163.8,944.0
WPAC,201513W,133.1,19.9,2015-08-05 09:00:00,103.0,168.1,946.0
WPAC,201513W,130.2,20.4,2015-08-06 00:00:00,90.0,172.5,956.0
WPAC,201513W,129.6,20.6,2015-08-06 03:00:00,88.0,176.9,958.0
WPAC,201513W,129.1,20.9,2015-08-06 06:00:00,85.0,181.2,959.0
WPAC,201513W,128.6,21.0,2015-08-06 09:00:00,88.0,181.2,958.0
WPAC,201513W,125.8,21.9,2015-08-07 00:00:00,100.0,181.2,948.0
WPAC,201513W,125.3,22.1,2015-08-07 03:00:00,103.0,186.2,946.0
WPAC,201513W,124.8,22.4,2015-08-07 06:00:00,105.0,191.2,944.0
WPAC,201513W,124.3,22.6,2015-08-07 09:00:00,105.0,191.2,944.0
WPAC,201513W,121.5,24.2,2015-08-08 00:00:00,95.0,191.2,952.0
WPAC,201513W,120.8,24.1,2015-08-08 03:00:00,85.0,191.2,960.0
WPAC,201513W,120.2,24.1,2015-08-08 06:00:00,75.0,191.2,967.0
WPAC,201513W,119.8,24.5,2015-08-08 09:00:00,73.0,191.2,969.0
WPAC,201513W,117.8,25.8,2015-08-09 00:00:00,40.0,191.2,993.0
WPAC,201513W,117.4,26.2,2015-08-09 03:00:00,38.0,95.6,995.0
WPAC,201513W,117.0,26.6,2015-08-09 06:00:00,35.0,0.0,996.0
WPAC,201514W,144.8,29.6,2015-08-01 21:00:00,23.0,0.0,1006.0
WPAC,201514W,144.7,29.8,2015-08-02 00:00:00,25.0,0.0,1004.0
WPAC,201514W,144.4,29.9,2015-08-02 03:00:00,25.0,0.0,1004.0
WPAC,201514W,144.2,29.9,2015-08-02 06:00:00,25.0,0.0,1004.0
WPAC,201514W,144.0,30.0,2015-08-02 09:00:00,28.0,0.0,1002.0
WPAC,201514W,143.2,30.4,2015-08-02 21:00:00,30.0,0.0,1000.0
WPAC,201514W,143.0,30.5,2015-08-03 00:00:00,30.0,0.0,1000.0
WPAC,201514W,142.7,30.6,2015-08-03 03:00:00,28.0,0.0,1002.0
WPAC,201514W,142.3,30.7,2015-08-03 06:00:00,25.0,0.0,1004.0
WPAC,201514W,141.9,30.8,2015-08-03 09:00:00,25.0,0.0,1004.0
WPAC,201514W,140.3,31.1,2015-08-03 21:00:00,25.0,0.0,1004.0
WPAC,201514W,140.0,31.2,2015-08-04 00:00:00,25.0,0.0,1004.0
WPAC,201514W,139.7,31.2,2015-08-04 03:00:00,25.0,0.0,1004.0
WPAC,201514W,139.4,31.3,2015-08-04 06:00:00,25.0,0.0,1004.0
WPAC,201514W,138.9,31.5,2015-08-04 09:00:00,25.0,0.0,1004.0
WPAC,201514W,137.6,32.2,2015-08-04 21:00:00,20.0,0.0,1007.0
WPAC,201514W,137.3,32.5,2015-08-05 00:00:00,20.0,0.0,1007.0
WPAC,201514W,137.0,32.8,2015-08-05 03:00:00,20.0,0.0,1007.0
WPAC,201514W,136.7,33.0,2015-08-05 06:00:00,20.0,0.0,1007.0
WPAC,201515W,147.9,21.5,2015-08-07 00:00:00,25.0,0.0,1002.0
WPAC,201515W,147.7,22.1,2015-08-07 03:00:00,25.0,0.0,1003.0
WPAC,201515W,147.4,22.7,2015-08-07 06:00:00,25.0,0.0,1004.0
WPAC,201515W,144.9,25.6,2015-08-07 21:00:00,33.0,0.0,998.0
WPAC,201515W,144.2,26.0,2015-08-08 00:00:00,35.0,0.0,996.0
WPAC,201515W,143.9,26.1,2015-08-08 03:00:00,35.0,0.0,996.0
WPAC,201515W,143.7,26.3,2015-08-08 06:00:00,35.0,0.0,996.0
WPAC,201515W,141.3,27.0,2015-08-08 21:00:00,35.0,0.0,996.0
WPAC,201515W,141.0,27.1,2015-08-09 00:00:00,35.0,0.0,996.0
WPAC,201515W,140.8,27.4,2015-08-09 03:00:00,35.0,21.2,996.0
WPAC,201515W,140.7,27.7,2015-08-09 06:00:00,35.0,42.5,996.0
WPAC,201515W,140.6,28.1,2015-08-09 09:00:00,35.0,42.5,996.0
WPAC,201515W,140.2,29.6,2015-08-09 21:00:00,35.0,42.5,996.0
WPAC,201515W,140.3,29.8,2015-08-10 00:00:00,35.0,42.5,996.0
WPAC,201515W,140.4,30.1,2015-08-10 03:00:00,35.0,42.5,996.0
WPAC,201515W,140.6,30.3,2015-08-10 06:00:00,35.0,42.5,996.0
WPAC,201515W,140.8,30.6,2015-08-10 09:00:00,35.0,42.5,996.0
WPAC,201515W,142.2,31.5,2015-08-10 21:00:00,38.0,47.5,995.0
WPAC,201515W,142.7,31.7,2015-08-11 00:00:00,40.0,52.5,993.0
WPAC,201515W,143.2,32.0,2015-08-11 03:00:00,43.0,52.5,991.0
WPAC,201515W,143.7,32.2,2015-08-11 06:00:00,45.0,52.5,989.0
WPAC,201515W,146.7,33.2,2015-08-11 21:00:00,40.0,62.5,993.0
WPAC,201515W,147.4,33.4,2015-08-12 00:00:00,40.0,62.5,993.0
WPAC,201515W,147.9,33.5,2015-08-12 03:00:00,40.0,69.4,993.0
WPAC,201515W,148.5,33.6,2015-08-12 06:00:00,40.0,76.2,993.0
WPAC,201515W,153.0,34.8,2015-08-12 21:00:00,40.0,65.6,993.0
WPAC,201515W,154.1,35.4,2015-08-13 00:00:00,40.0,65.0,993.0
WPAC,201515W,154.7,35.7,2015-08-13 03:00:00,38.0,66.2,995.0
WPAC,201515W,155.3,36.0,2015-08-13 06:00:00,35.0,67.5,996.0
WPAC,201515W,160.5,37.4,2015-08-13 21:00:00,35.0,71.2,996.0
WPAC,201515W,161.8,37.7,2015-08-14 00:00:00,35.0,71.2,996.0
WPAC,201516W,150.4,12.2,2015-08-14 00:00:00,25.0,0.0,1004.0
WPAC,201516W,150.2,12.2,2015-08-14 03:00:00,25.0,0.0,1004.0
WPAC,201516W,149.9,12.3,2015-08-14 06:00:00,25.0,0.0,1004.0
WPAC,201516W,147.6,13.3,2015-08-14 21:00:00,38.0,0.0,995.0
WPAC,201516W,147.0,13.7,2015-08-15 00:00:00,40.0,0.0,993.0
WPAC,201516W,146.7,13.9,2015-08-15 03:00:00,43.0,30.6,991.0
WPAC,201516W,146.3,14.1,2015-08-15 06:00:00,45.0,61.2,989.0
WPAC,201516W,145.0,14.6,2015-08-15 21:00:00,58.0,55.0,980.0
WPAC,201516W,144.7,14.8,2015-08-16 00:00:00,60.0,55.0,978.0
WPAC,201516W,144.4,15.0,2015-08-16 03:00:00,63.0,55.0,976.0
WPAC,201516W,144.1,15.2,2015-08-16 06:00:00,65.0,55.0,974.0
WPAC,201516W,142.2,16.2,2015-08-16 21:00:00,105.0,95.0,945.0
WPAC,201516W,141.7,16.5,2015-08-17 00:00:00,120.0,102.5,933.0
WPAC,201516W,141.1,16.8,2015-08-17 03:00:00,118.0,105.0,935.0
WPAC,201516W,140.4,17.0,2015-08-17 06:00:00,115.0,107.5,937.0
WPAC,201516W,136.1,18.2,2015-08-18 00:00:00,105.0,108.8,944.0
WPAC,201516W,135.4,18.4,2015-08-18 03:00:00,105.0,108.8,944.0
WPAC,201516W,134.7,18.5,2015-08-18 06:00:00,105.0,108.8,944.0
WPAC,201516W,133.8,18.6,2015-08-18 09:00:00,105.0,116.9,944.0
WPAC,201516W,129.8,18.9,2015-08-19 00:00:00,100.0,108.8,948.0
WPAC,201516W,129.1,18.9,2015-08-19 03:00:00,105.0,108.8,945.0
WPAC,201516W,128.4,18.9,2015-08-19 06:00:00,110.0,108.8,941.0
WPAC,201516W,127.8,18.9,2015-08-19 09:00:00,115.0,125.0,937.0
WPAC,201516W,125.3,18.9,2015-08-20 00:00:00,115.0,151.2,937.0
WPAC,201516W,124.9,18.9,2015-08-20 03:00:00,113.0,136.9,939.0
WPAC,201516W,124.6,18.9,2015-08-20 06:00:00,110.0,122.5,941.0
WPAC,201516W,124.3,18.9,2015-08-20 09:00:00,108.0,136.2,943.0
WPAC,201516W,122.9,19.3,2015-08-21 00:00:00,95.0,135.0,952.0
WPAC,201516W,122.7,19.3,2015-08-21 03:00:00,93.0,121.2,954.0
WPAC,201516W,122.4,19.3,2015-08-21 06:00:00,90.0,107.5,956.0
WPAC,201516W,122.4,19.4,2015-08-21 09:00:00,88.0,113.1,958.0
WPAC,201516W,122.6,20.1,2015-08-22 00:00:00,80.0,111.2,963.0
WPAC,201516W,122.7,20.4,2015-08-22 03:00:00,80.0,111.2,963.0
WPAC,201516W,122.7,20.7,2015-08-22 06:00:00,80.0,111.2,963.0
WPAC,201516W,122.9,21.0,2015-08-22 09:00:00,78.0,111.2,965.0
WPAC,201516W,123.4,23.2,2015-08-23 00:00:00,80.0,111.2,963.0
WPAC,201516W,123.5,23.5,2015-08-23 03:00:00,85.0,111.2,960.0
WPAC,201516W,123.6,23.8,2015-08-23 06:00:00,90.0,111.2,956.0
WPAC,201516W,123.8,24.1,2015-08-23 09:00:00,98.0,111.2,950.0
WPAC,201516W,126.0,26.3,2015-08-24 00:00:00,115.0,120.0,937.0
WPAC,201516W,126.8,27.1,2015-08-24 03:00:00,115.0,120.0,937.0
WPAC,201516W,127.5,28.0,2015-08-24 06:00:00,115.0,120.0,937.0
WPAC,201516W,128.2,28.9,2015-08-24 09:00:00,113.0,120.0,939.0
WPAC,201516W,130.7,34.1,2015-08-25 00:00:00,85.0,101.2,959.0
WPAC,201516W,130.9,34.8,2015-08-25 03:00:00,75.0,110.6,967.0
WPAC,201516W,131.1,35.4,2015-08-25 06:00:00,65.0,120.0,974.0
WPAC,201516W,131.4,36.0,2015-08-25 09:00:00,58.0,120.0,980.0
WPAC,201516W,132.9,38.5,2015-08-25 21:00:00,48.0,120.0,987.0
WPAC,201516W,133.4,39.1,2015-08-26 00:00:00,45.0,120.0,989.0
WPAC,201517W,162.1,14.9,2015-08-14 21:00:00,33.0,0.0,998.0
WPAC,201517W,162.1,14.9,2015-08-15 00:00:00,35.0,0.0,996.0
WPAC,201517W,162.0,14.9,2015-08-15 03:00:00,38.0,25.0,995.0
WPAC,201517W,161.9,15.0,2015-08-15 06:00:00,40.0,50.0,993.0
WPAC,201517W,161.1,14.9,2015-08-15 21:00:00,53.0,60.0,984.0
WPAC,201517W,160.9,14.8,2015-08-16 00:00:00,55.0,60.0,982.0
WPAC,201517W,160.7,14.7,2015-08-16 03:00:00,58.0,86.9,980.0
WPAC,201517W,160.5,14.6,2015-08-16 06:00:00,60.0,113.8,978.0
WPAC,201517W,159.4,14.4,2015-08-16 21:00:00,75.0,102.5,967.0
WPAC,201517W,159.2,14.4,2015-08-17 00:00:00,80.0,120.0,963.0
WPAC,201517W,158.8,14.6,2015-08-17 03:00:00,88.0,121.2,958.0
WPAC,201517W,158.5,14.7,2015-08-17 06:00:00,95.0,122.5,952.0
WPAC,201517W,156.6,15.8,2015-08-17 21:00:00,113.0,167.5,939.0
WPAC,201517W,156.1,15.9,2015-08-18 00:00:00,115.0,167.5,937.0
WPAC,201517W,155.8,16.1,2015-08-18 03:00:00,118.0,167.5,935.0
WPAC,201517W,155.4,16.3,2015-08-18 06:00:00,120.0,167.5,933.0
WPAC,201517W,153.3,18.2,2015-08-18 21:00:00,128.0,167.5,928.0
WPAC,201517W,152.8,18.6,2015-08-19 00:00:00,130.0,167.5,926.0
WPAC,201517W,152.4,18.9,2015-08-19 03:00:00,133.0,167.5,924.0
WPAC,201517W,151.9,19.1,2015-08-19 06:00:00,135.0,167.5,922.0
WPAC,201517W,149.9,20.9,2015-08-19 21:00:00,133.0,216.2,924.0
WPAC,201517W,149.5,21.2,2015-08-20 00:00:00,130.0,216.2,926.0
WPAC,201517W,149.0,21.6,2015-08-20 03:00:00,130.0,210.6,926.0
WPAC,201517W,148.5,22.0,2015-08-20 06:00:00,130.0,205.0,926.0
WPAC,201517W,146.8,23.7,2015-08-20 21:00:00,113.0,202.5,939.0
WPAC,201517W,146.4,24.1,2015-08-21 00:00:00,110.0,202.5,941.0
WPAC,201517W,146.2,24.6,2015-08-21 03:00:00,108.0,203.1,943.0
WPAC,201517W,146.0,25.0,2015-08-21 06:00:00,105.0,203.8,944.0
WPAC,201517W,145.1,26.7,2015-08-21 21:00:00,80.0,202.5,963.0
WPAC,201517W,144.9,27.0,2015-08-22 00:00:00,80.0,202.5,963.0
WPAC,201517W,144.9,27.3,2015-08-22 03:00:00,80.0,202.5,963.0
WPAC,201517W,145.0,27.6,2015-08-22 06:00:00,80.0,202.5,963.0
WPAC,201517W,145.3,29.3,2015-08-22 21:00:00,80.0,212.5,963.0
WPAC,201517W,145.5,29.6,2015-08-23 00:00:00,80.0,212.5,963.0
WPAC,201517W,145.8,29.8,2015-08-23 03:00:00,80.0,212.5,963.0
WPAC,201517W,146.0,30.0,2015-08-23 06:00:00,80.0,212.5,963.0
WPAC,201517W,147.8,31.6,2015-08-23 21:00:00,68.0,211.2,972.0
WPAC,201517W,148.2,32.1,2015-08-24 00:00:00,65.0,211.2,974.0
WPAC,201517W,148.7,32.3,2015-08-24 03:00:00,63.0,211.2,976.0
WPAC,201517W,149.2,32.5,2015-08-24 06:00:00,60.0,211.2,978.0
WPAC,201517W,154.5,34.9,2015-08-24 21:00:00,60.0,183.8,978.0
WPAC,201517W,155.5,35.6,2015-08-25 00:00:00,60.0,171.2,978.0
WPAC,201517W,156.4,36.7,2015-08-25 03:00:00,60.0,171.2,978.0
WPAC,201517W,157.3,37.8,2015-08-25 06:00:00,60.0,171.2,978.0
WPAC,201518W,139.9,19.0,2015-09-05 21:00:00,15.0,0.0,1010.0
WPAC,201518W,139.7,19.4,2015-09-06 00:00:00,15.0,0.0,1010.0
WPAC,201518W,139.5,19.8,2015-09-06 03:00:00,18.0,0.0,1007.0
WPAC,201518W,139.3,20.2,2015-09-06 06:00:00,20.0,0.0,1004.0
WPAC,201518W,138.8,22.5,2015-09-06 21:00:00,30.0,0.0,1000.0
